page,text,cls,href,decoration,color,parent_color,in_card
guide/aix.html,Atelier des Lauves,card-link,../places/atelier-des-lauves.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,Calanques,card-link,../places/calanques.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,Cassis 항구,card-link,../places/cassis.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,Cours Mirabeau,card-link,../places/cours-mirabeau.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,시장 — Place Richelme · Place des Prêcheurs,card-link,../places/place-richelme-place-des-precheurs.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,Vieil Aix — 구시가지,card-link,../places/vieil-aix.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,Pâtisserie Weibel,card-link,../places/patisserie-weibel.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,Chez Gilbert,card-link,../places/chez-gilbert-cassis.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,Bastide du Jas de Bouffan,card-link,../places/bastide-du-jas-de-bouffan.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,Carrières de Bibémus,card-link,../places/carrieres-de-bibemus.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,Grasse,card-link,../places/grasse.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,Marseille,card-link,../places/marseille.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,Vieux-Port,card-link,../places/vieux-port-marseille.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,Le Panier,card-link,../places/le-panier.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,Mucem,card-link,../places/mucem.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,Fort Saint-Jean,card-link,../places/fort-saint-jean.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,Notre-Dame de la Garde,card-link,../places/notre-dame-de-la-garde.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,Montagne Sainte-Victoire · Terrain des Peintres,card-link,../places/montagne-sainte-victoire-terrain-des-peintres.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,Musée Granet,card-link,../places/musee-granet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,Rotonde,card-link,../places/rotonde.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/aix.html,Saint-Paul-de-Vence,card-link,../places/saint-paul-de-vence.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Les Halles,card-link,../places/les-halles.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Palais des Papes,card-link,../places/palais-des-papes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Pont Saint-Bénézet,card-link,../places/pont-saint-benezet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Pont du Gard,card-link,../places/pont-du-gard.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Rocher des Doms,card-link,../places/rocher-des-doms.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Uzès Place aux Herbes·구시가지,card-link,../places/uzes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Arles,card-link,../places/arles.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Arènes d’Arles,card-link,../places/arenes-d-arles.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Théâtre antique,card-link,../places/theatre-antique-arles.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Fou de Fafa,card-link,../places/fou-de-fafa-avignon.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Les Cocottes Saint-Louis,card-link,../places/les-cocottes-saint-louis.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Le Gibolin,card-link,../places/le-gibolin-arles.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Carrières des Lumières,card-link,../places/carrieres-des-lumieres.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Glanum,card-link,../places/glanum.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Les Baux-de-Provence,card-link,../places/les-baux-de-provence.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Saint-Paul-de-Mausole,card-link,../places/saint-paul-de-mausole.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Saint-Rémy-de-Provence,card-link,../places/saint-remy-de-provence.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Place du Forum,card-link,../places/place-du-forum-arles.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Cloître Saint-Trophime,card-link,../places/cloitre-saint-trophime.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,Fondation Vincent van Gogh Arles,card-link,../places/fondation-vincent-van-gogh-arles.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/avignon.html,La Roquette,card-link,../places/la-roquette.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/barcelona.html,Barri Gòtic,card-link,../places/barri-gotic.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/barcelona.html,Cau Ferrat,card-link,../places/cau-ferrat.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/barcelona.html,Sagrada Família,card-link,../places/sagrada-familia.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/barcelona.html,Sant Pau Recinte Modernista,card-link,../places/sant-pau-recinte-modernista.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/barcelona.html,Bodega Joan,card-link,../places/bodega-joan.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/barcelona.html,La Paradeta Sagrada Família,card-link,../places/la-paradeta-sagrada-familia.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/barcelona.html,Bar Cañete,card-link,../places/bar-canete.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/barcelona.html,Biblioteca de Catalunya,card-link,../places/biblioteca-de-catalunya.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/barcelona.html,MACBA,card-link,../places/macba.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/barcelona.html,Palau de Maricel,card-link,../places/palau-de-maricel.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/barcelona.html,Mercat de la Concepció,card-link,../places/mercat-concepcio.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/barcelona.html,La Zorra,card-link,../places/la-zorra.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/girona.html,Calella de Palafrugell,card-link,../places/calella-de-palafrugell.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/girona.html,Collioure,card-link,../places/collioure.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/girona.html,Girona Cathedral,card-link,../places/girona-cathedral.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/girona.html,Passeig de la Muralla,card-link,../places/passeig-de-la-muralla.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/girona.html,Onyar 강변,card-link,../places/onyar.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/girona.html,Peratallada,card-link,../places/peratallada.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/girona.html,Casa Marieta,card-link,../places/casa-marieta.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/girona.html,Pals,card-link,../places/pals.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/girona.html,Peralada,card-link,../places/peralada.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/girona.html,Mercat del Lleó,card-link,../places/mercat-del-lleo.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/index.html,Barcelona,card-link,barcelona.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/index.html,Girona · Empordà,card-link,girona.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/index.html,Nice · Côte d'Azur,card-link,nice.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/index.html,Aix-en-Provence,card-link,aix.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/index.html,Luberon,card-link,luberon.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/index.html,Avignon · Alpilles,card-link,avignon.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/index.html,Lyon,card-link,lyon.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/index.html,Paris,card-link,paris.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/luberon.html,Coustellet 생산자 시장,card-link,../places/coustellet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/luberon.html,Gordes,card-link,../places/gordes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/luberon.html,Lourmarin,card-link,../places/lourmarin.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/luberon.html,Roussillon · Sentier des Ocres,card-link,../places/roussillon-sentier-des-ocres.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/luberon.html,Abbaye de Sénanque,card-link,../places/abbaye-de-senanque.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/luberon.html,Bonnieux,card-link,../places/bonnieux.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/luberon.html,Goult,card-link,../places/goult.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/luberon.html,L’Isle-sur-la-Sorgue,card-link,../places/l-isle-sur-la-sorgue.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/luberon.html,Ménerbes,card-link,../places/menerbes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/luberon.html,Oppède-le-Vieux,card-link,../places/oppede-le-vieux.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/luberon.html,Village des Bories,card-link,../places/village-des-bories.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/lyon.html,Annecy 구시가지,card-link,../places/annecy.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/lyon.html,Croix-Rousse,card-link,../places/croix-rousse.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/lyon.html,Fourvière,card-link,../places/fourviere.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/lyon.html,Halles de Lyon Paul Bocuse,card-link,../places/halles-de-lyon-paul-bocuse.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/lyon.html,Vieux Lyon · 트라불,card-link,../places/vieux-lyon.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/lyon.html,Café Comptoir Abel,card-link,../places/cafe-comptoir-abel.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/lyon.html,Daniel et Denise,card-link,../places/daniel-et-denise.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/lyon.html,Chez Mamie Lise,card-link,../places/chez-mamie-lise.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/lyon.html,Bellecour,card-link,../places/bellecour.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/lyon.html,Parc de la Tête d'Or,card-link,../places/parc-de-la-tete-d-or.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/nice.html,Colline du Château (성채 언덕),card-link,../places/colline-du-chateau.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/nice.html,Cours Saleya,card-link,../places/cours-saleya.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/nice.html,Le Rocher — 모나코 구시가지,card-link,../places/le-rocher.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/nice.html,Le Suquet — 칸 구시가지,card-link,../places/le-suquet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/nice.html,Marché Forville,card-link,../places/marche-forville.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/nice.html,Menton (멘통),card-link,../places/menton.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/nice.html,Nice Old Town–Castle Hill Walk,card-link,../places/nice-walk.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/nice.html,Cannes Forville–Suquet–Croisette Walk,card-link,../places/cannes-walk.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/nice.html,Monaco Rocher–Port–Monte Carlo Walk,card-link,../places/monaco-walk.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/nice.html,Promenade des Anglais,card-link,../places/promenade-des-anglais.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/nice.html,Vieux Nice — 구시가지,card-link,../places/vieux-nice.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/nice.html,Le Figuier de Saint-Esprit,card-link,../places/le-figuier-de-saint-esprit.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/nice.html,Restaurant & Salon de Thé Béatrice,card-link,../places/restaurant-beatrice.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/nice.html,Cannes,card-link,../places/cannes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/nice.html,Marché de la Libération,card-link,../places/marche-de-la-liberation.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/nice.html,Monaco,card-link,../places/monaco.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/nice.html,Villa Ephrussi de Rothschild,card-link,../places/villa-ephrussi-de-rothschild.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Bourse de Commerce — Pinault Collection,card-link,../places/bourse-de-commerce-pinault-collection.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Grand Palais,card-link,../places/grand-palais.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Latin Quarter,card-link,../places/latin-quarter.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Le Marais,card-link,../places/le-marais.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Montmartre · South Pigalle,card-link,../places/montmartre-south-pigalle.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Musée Carnavalet,card-link,../places/musee-carnavalet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Musée d'Art Moderne de Paris,card-link,../places/musee-d-art-moderne-de-paris.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Musée d'Orsay,card-link,../places/musee-d-orsay.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Musée de l'Orangerie,card-link,../places/musee-de-l-orangerie.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Musée du Louvre,card-link,../places/musee-du-louvre.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Musée du Luxembourg,card-link,../places/musee-du-luxembourg.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Musée Guimet,card-link,../places/musee-guimet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Musée Gustave Moreau,card-link,../places/musee-gustave-moreau.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Musée Jacquemart-André,card-link,../places/musee-jacquemart-andre.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Musée Marmottan Monet,card-link,../places/musee-marmottan-monet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Musée Picasso Paris,card-link,../places/musee-picasso-paris.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Musée Rodin,card-link,../places/musee-rodin.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Notre-Dame de Paris,card-link,../places/notre-dame-de-paris.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Petit Palais,card-link,../places/petit-palais.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Versailles,card-link,../places/versailles.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Boulangerie Pichard,card-link,../places/boulangerie-pichard.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Marché Convention,card-link,../places/marche-convention.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Café du Commerce,card-link,../places/cafe-du-commerce.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Le Grand Pan,card-link,../places/le-grand-pan.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Bouillon Chartier Montparnasse,card-link,../places/bouillon-chartier-montparnasse.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,BnF Richelieu,card-link,../places/bnf-richelieu.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Centre Pompidou,card-link,../places/centre-pompidou.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Giverny,card-link,../places/giverny.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
guide/paris.html,Montorgueil,card-link,../places/montorgueil.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
index.html,Barcelona,card-link,guide/barcelona.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
index.html,Girona · Empordà,card-link,guide/girona.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
index.html,Nice · Côte d'Azur,card-link,guide/nice.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
index.html,Aix-en-Provence,card-link,guide/aix.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
index.html,Luberon,card-link,guide/luberon.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
index.html,Avignon · Alpilles,card-link,guide/avignon.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
index.html,Lyon,card-link,guide/lyon.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
index.html,Paris,card-link,guide/paris.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/abbaye-de-senanque.html,Bonnieux,card-link,../places/bonnieux.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/abbaye-de-senanque.html,Coustellet 생산자 시장,card-link,../places/coustellet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/abbaye-de-senanque.html,Gordes,card-link,../places/gordes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/abbaye-de-senanque.html,Goult,card-link,../places/goult.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/abbaye-de-senanque.html,Lourmarin,card-link,../places/lourmarin.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/abbaye-de-senanque.html,L’Isle-sur-la-Sorgue,card-link,../places/l-isle-sur-la-sorgue.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/annecy.html,Bellecour,card-link,../places/bellecour.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/annecy.html,Croix-Rousse,card-link,../places/croix-rousse.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/annecy.html,Fourvière,card-link,../places/fourviere.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/annecy.html,Halles de Lyon Paul Bocuse,card-link,../places/halles-de-lyon-paul-bocuse.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/annecy.html,Parc de la Tête d'Or,card-link,../places/parc-de-la-tete-d-or.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/annecy.html,Vieux Lyon · 트라불,card-link,../places/vieux-lyon.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/arenes-d-arles.html,Carrières des Lumières,card-link,../places/carrieres-des-lumieres.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/arenes-d-arles.html,Glanum,card-link,../places/glanum.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/arenes-d-arles.html,Les Baux-de-Provence,card-link,../places/les-baux-de-provence.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/arenes-d-arles.html,Les Halles,card-link,../places/les-halles.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/arenes-d-arles.html,Palais des Papes,card-link,../places/palais-des-papes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/arenes-d-arles.html,Pont Saint-Bénézet,card-link,../places/pont-saint-benezet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/arles.html,Carrières des Lumières,card-link,../places/carrieres-des-lumieres.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/arles.html,Glanum,card-link,../places/glanum.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/arles.html,Les Baux-de-Provence,card-link,../places/les-baux-de-provence.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/arles.html,Les Halles,card-link,../places/les-halles.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/arles.html,Palais des Papes,card-link,../places/palais-des-papes.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/arles.html,Pont Saint-Bénézet,card-link,../places/pont-saint-benezet.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/atelier-des-lauves.html,Bastide du Jas de Bouffan,card-link,../places/bastide-du-jas-de-bouffan.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/atelier-des-lauves.html,Calanques,card-link,../places/calanques.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/atelier-des-lauves.html,Carrières de Bibémus,card-link,../places/carrieres-de-bibemus.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/atelier-des-lauves.html,Cassis 항구,card-link,../places/cassis.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/atelier-des-lauves.html,Cours Mirabeau,card-link,../places/cours-mirabeau.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/atelier-des-lauves.html,Grasse,card-link,../places/grasse.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/bar-canete.html,Barcelona Sants,card-link,../places/barcelona-sants.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/bar-canete.html,Barri Gòtic,card-link,../places/barri-gotic.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/bar-canete.html,Biblioteca de Catalunya,card-link,../places/biblioteca-de-catalunya.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/bar-canete.html,Cau Ferrat,card-link,../places/cau-ferrat.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/bar-canete.html,MACBA,card-link,../places/macba.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/bar-canete.html,Palau de Maricel,card-link,../places/palau-de-maricel.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barcelona-historic-walk.html,Barcelona Sants,card-link,../places/barcelona-sants.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barcelona-historic-walk.html,Barri Gòtic,card-link,../places/barri-gotic.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barcelona-historic-walk.html,Biblioteca de Catalunya,card-link,../places/biblioteca-de-catalunya.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barcelona-historic-walk.html,Cau Ferrat,card-link,../places/cau-ferrat.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barcelona-historic-walk.html,MACBA,card-link,../places/macba.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barcelona-historic-walk.html,Palau de Maricel,card-link,../places/palau-de-maricel.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barcelona-modernisme-walk.html,Barcelona Sants,card-link,../places/barcelona-sants.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barcelona-modernisme-walk.html,Barri Gòtic,card-link,../places/barri-gotic.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barcelona-modernisme-walk.html,Biblioteca de Catalunya,card-link,../places/biblioteca-de-catalunya.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barcelona-modernisme-walk.html,Cau Ferrat,card-link,../places/cau-ferrat.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barcelona-modernisme-walk.html,MACBA,card-link,../places/macba.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barcelona-modernisme-walk.html,Palau de Maricel,card-link,../places/palau-de-maricel.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barcelona-sants.html,Barri Gòtic,card-link,../places/barri-gotic.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barcelona-sants.html,Biblioteca de Catalunya,card-link,../places/biblioteca-de-catalunya.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barcelona-sants.html,Cau Ferrat,card-link,../places/cau-ferrat.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barcelona-sants.html,MACBA,card-link,../places/macba.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barcelona-sants.html,Palau de Maricel,card-link,../places/palau-de-maricel.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barcelona-sants.html,Sagrada Família,card-link,../places/sagrada-familia.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barri-gotic.html,Barcelona Sants,card-link,../places/barcelona-sants.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barri-gotic.html,Biblioteca de Catalunya,card-link,../places/biblioteca-de-catalunya.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barri-gotic.html,Cau Ferrat,card-link,../places/cau-ferrat.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barri-gotic.html,MACBA,card-link,../places/macba.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barri-gotic.html,Palau de Maricel,card-link,../places/palau-de-maricel.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
places/barri-gotic.html,Sagrada Família,card-link,../places/sagrada-familia.html,none,"rgb(34, 30, 25)","rgb(34, 30, 25)",True
